"","Wood","Oven","Phase","IO_02L_Avg","UO_02_Avg","AO_02_Avg","IO_04R_Avg","FB_01_Avg","IO_01T_Avg","SA_01_Avg","P_01_Avg","AO_01_Avg","Roofline","Chimney","NO","SO2","CO","CO2","O2","PM (mg/m3)"
"3729","M","NO","Low",179.6,142.8,150.7,162,529.9,185.8,210.3,209.5,213.2,66.11,102.1,11.46589,37.16378,2550.932,1.203207,19.15679,0.073
"3730","M","NO","Low",179.2,142.7,150.2,161.7,528.7,185.3,209.5,208.5,212.3,65.97,101.8,11.46567,36.35235,2546.408,1.1992,19.1746,0.073
"3731","M","NO","Low",178.9,142.5,149.7,161.5,527.6,184.8,208.7,207.6,211.2,65.8,101.5,11.28415,35.86095,2523.218,1.185237,19.19925,0.07
"3732","M","NO","Low",178.5,142.3,149.1,161.2,526.3,184.3,207.9,206.6,210.2,65.66,101.1,11.10196,36.035,2501.556,1.172659,19.2247,0.07
"3733","M","NO","Low",178.1,142.2,148.6,160.9,524.8,183.9,207.1,205.7,209,65.53,100.8,10.92007,35.54236,2477.156,1.161977,19.24377,0.068
"3734","M","NO","Low",177.7,142,148,160.6,523.2,183.4,206.3,205,207.9,65.42,100.4,10.92007,35.54272,2469.737,1.154769,19.25776,0.065
"3735","M","NO","Low",177.4,141.9,147.5,160.3,521.5,182.9,205.6,204.3,206.9,65.3,100.1,10.92034,35.1231,2465.782,1.144249,19.27303,0.065
"3736","M","NO","Low",177,141.7,147,160,519.8,182.4,204.8,203.6,206,65.17,99.8,10.92041,36.10871,2458.196,1.135915,19.28447,0.183
"3737","M","NO","Low",176.6,141.5,146.5,159.7,518,182,204,202.9,205.2,65.02,99.5,10.92066,36.18171,2442.31,1.128922,19.29974,0.145
"3738","M","NO","Low",176.2,141.4,146,159.4,516.1,181.5,203.2,202.1,204.4,64.85,99.2,10.92073,36.25471,2410.533,1.113622,19.32264,0.104
"3739","M","NO","Low",175.9,141.2,145.5,159.1,514.2,181,202.5,201.3,203.4,64.68,98.9,11.10271,36.00871,2461.226,1.135897,19.28829,0.081
"3740","M","NO","Low",175.5,141,145.1,158.8,512.4,180.6,201.7,200.5,202.5,64.51,98.6,10.92085,35.76307,2435.953,1.124992,19.29465,0.086
"3741","M","NO","Low",175.1,140.9,144.6,158.5,510.5,180.1,200.9,199.8,201.5,64.33,98.3,10.73862,35.51799,2396.23,1.114261,19.31677,0.089
"3742","M","NO","Low",174.8,140.7,144.1,158.2,508.7,179.6,200.2,199,200.5,64.15,98,10.55694,35.0987,2384.786,1.10784,19.33076,0.068
"3743","M","NO","Low",174.4,140.5,143.7,157.9,506.9,179.2,199.5,198.1,199.6,63.99,97.7,10.55682,35.02642,2387.897,1.104106,19.33203,0.055
"3744","M","NO","Low",174,140.4,143.2,157.6,505.1,178.7,198.7,197.3,198.8,63.88,97.4,10.73926,34.60751,2419.839,1.109981,19.32313,0.051
"3745","M","NO","Low",173.6,140.2,142.7,157.3,503.4,178.2,198,196.5,197.9,63.73,97.1,10.55704,34.11568,2420.546,1.103676,19.33458,0.049
"3746","M","NO","Low",173.2,140,142.3,157,501.7,177.8,197.2,195.9,197.2,63.56,96.9,10.55737,33.87045,2379.558,1.094502,19.36129,0.097
"3747","M","NO","Low",172.9,139.8,141.9,156.7,500,177.3,196.5,195.3,196.7,63.35,96.6,10.19322,34.04542,2337.237,1.076088,19.38164,0.067
"3748","M","NO","Low",172.5,139.6,141.4,156.4,498.3,176.9,195.8,194.6,195.9,63.12,96.3,10.19355,33.55481,2285.558,1.070549,19.4063,0.06
"3749","M","NO","Low",172.1,139.5,141,156.1,496.6,176.4,195.1,193.9,195.1,62.87,96.1,10.01173,33.30907,2283.957,1.073423,19.40708,0.051
"3750","M","NO","Low",171.7,139.3,140.5,155.8,494.9,176,194.3,193.1,194.3,62.65,95.8,10.01179,33.38267,2258.14,1.060551,19.42489,0.046
"3751","M","NO","Low",171.4,139.1,140.1,155.5,493.2,175.5,193.6,192.3,193.6,62.47,95.6,10.01211,33.13777,2226.099,1.055802,19.4427,0.042
"3752","M","NO","Low",171,138.9,139.6,155.2,491.5,175.1,192.9,191.6,192.7,62.27,95.3,10.01224,33.06614,2212.002,1.04799,19.4516,0.041
"3753","M","NO","Low",170.6,138.7,139.2,154.9,489.9,174.6,192.2,190.8,191.8,62.05,95,10.01263,32.82123,2207.625,1.041087,19.46178,0.039
"3754","M","NO","Low",170.3,138.5,138.7,154.6,488.3,174.2,191.5,190,191,61.85,94.7,9.830469,32.99664,2170.64,1.033192,19.4839,0.04
"3755","M","NO","Low",169.9,138.3,138.3,154.3,486.7,173.7,190.7,189.1,190.1,61.66,94.5,10.0129,32.50519,2163.705,1.034733,19.48899,0.037
"3756","M","NO","Low",169.5,138.1,137.8,154,485.1,173.3,190,188.3,189.1,61.49,94.2,10.01263,32.65139,2141.52,1.02381,19.50552,0.036
"3757","M","NO","Low",169.1,137.9,137.3,153.7,483.5,172.8,189.3,187.5,188.4,61.29,93.9,9.830813,32.65352,2112.607,1.008528,19.52765,0.036
"3758","M","NO","Low",168.8,137.7,136.9,153.4,481.9,172.4,188.6,186.8,187.7,61.07,93.7,9.830881,32.5527,2084.387,1.00235,19.54241,0.04
"3759","M","NO","Low",168.4,137.5,136.5,153.1,480.3,172,187.9,186.1,187.1,60.84,93.4,9.831049,32.38008,2061.232,0.9914466,19.55895,0.037
"3760","M","NO","Low",168,137.3,136.1,152.8,478.7,171.5,187.2,185.5,186.5,60.63,93.1,9.648896,32.13451,2047.375,0.9849547,19.5704,0.036
"3761","M","NO","Low",167.6,137.1,135.6,152.5,477.1,171.1,186.5,184.8,185.9,60.42,92.9,9.648896,32.38252,2014.914,0.9733954,19.58743,0.04
"3762","M","NO","Low",167.3,136.9,135.2,152.2,475.5,170.6,185.8,184.2,185.4,60.22,92.6,9.648963,32.4558,1996.193,0.9757608,19.59507,0.042
"3763","M","NO","Low",166.9,136.7,134.7,151.9,473.8,170.2,185.1,183.5,184.8,60.01,92.4,9.466893,32.38297,1953.253,0.9611774,19.61619,0.035
"3764","M","NO","Low",166.5,136.5,134.3,151.6,472.2,169.8,184.4,183,184.2,59.81,92.2,9.102704,32.13739,1908.607,0.9505524,19.63654,0.034
"3765","M","NO","Low",166.1,136.3,133.9,151.3,470.6,169.3,183.7,182.4,183.6,59.62,91.9,8.920499,32.48522,1843.099,0.9402093,19.66071,0.035
"3766","M","NO","Low",165.8,136.1,133.4,151,469,168.9,183,181.7,182.9,59.45,91.7,8.738732,31.99306,1802.867,0.9296944,19.67852,0.035
"3767","M","NO","Low",165.4,135.9,133,150.7,467.4,168.5,182.3,181,182.2,59.31,91.5,8.556588,31.89276,1780.995,0.9241697,19.68743,0.034
"3768","M","NO","Low",165,135.7,132.6,150.4,465.8,168.1,181.6,180.4,181.4,59.17,91.3,8.374818,31.7195,1759.858,0.923068,19.69633,0.036
"3769","M","NO","Low",164.7,135.5,132.2,150,464.2,167.6,180.9,179.7,180.7,59.03,91,8.374735,31.96604,1751.206,0.919632,19.70015,0.036
"3770","M","NO","Low",164.3,135.3,131.8,149.7,462.7,167.2,180.2,179,180.1,58.89,90.8,8.374936,31.79309,1735.435,0.9123518,19.70905,0.038
"3771","M","NO","Low",163.9,135.1,131.4,149.4,461.2,166.8,179.6,178.4,179.5,58.74,90.6,8.192849,31.96699,1714.844,0.9088392,19.7205,0.034
"3772","M","NO","Low",163.5,134.9,131,149.1,459.6,166.4,178.9,177.8,179,58.58,90.4,8.192987,31.79372,1704.097,0.9100626,19.72559,0.034
"3773","M","NO","Low",163.2,134.7,130.6,148.8,458.1,165.9,178.2,177.4,178.4,58.39,90.2,8.193057,32.21388,1678.779,0.8988973,19.73831,0.034
"3774","M","NO","Low",162.8,134.5,130.3,148.5,456.6,165.5,177.5,176.9,177.8,58.23,89.9,8.193127,31.82265,1638.07,0.8876914,19.75611,0.035
"3775","M","NO","Low",162.4,134.3,129.9,148.2,455.1,165.1,176.8,176.3,177.2,58.11,89.7,8.01125,31.75114,1615.381,0.8795128,19.77061,0.034
"3776","M","NO","Low",162,134,129.5,147.9,453.6,164.7,176.2,175.8,176.7,57.95,89.5,8.011113,31.75032,1603.591,0.8760647,19.77901,0.035
"3777","M","NO","Low",161.7,133.8,129.2,147.6,452.1,164.3,175.5,175.4,176.3,57.78,89.2,8.011237,31.08547,1573.459,0.8662075,19.79605,0.038
"3778","M","NO","Low",161.3,133.6,128.8,147.3,450.6,163.8,174.8,175,175.9,57.61,89,7.828831,31.26013,1554.732,0.8610731,19.80292,0.062
"3779","M","NO","Low",160.9,133.4,128.4,147,449.1,163.4,174.2,174.5,175.4,57.46,88.8,7.829018,30.98518,1540.794,0.8595328,19.80877,0.035
"3780","M","NO","Low",160.5,133.2,128,146.7,447.6,163,173.5,173.9,174.8,57.31,88.6,7.828819,31.0586,1535.431,0.8546072,19.81564,0.035
"3781","M","NO","Low",160.2,133,127.7,146.4,446.1,162.6,172.9,173.3,174.3,57.15,88.4,7.646883,30.81273,1509.115,0.8482757,19.82836,0.035
"3782","M","NO","Low",159.8,132.7,127.3,146.1,444.6,162.2,172.2,172.8,173.6,57,88.2,7.646688,30.88458,1494.143,0.8401279,19.83422,0.035
"3783","M","NO","Low",159.4,132.5,127,145.8,443,161.8,171.6,172.3,173.1,56.86,88,7.646688,30.71183,1477.087,0.8345017,19.8449,0.035
"3784","M","NO","Low",159,132.3,126.7,145.5,441.5,161.4,170.9,171.6,172.7,56.72,87.8,7.646546,30.71074,1473.855,0.8316723,19.84694,0.035
"3785","M","NO","Low",158.7,132.1,126.3,145.2,440,161,170.3,171,172.2,56.58,87.6,7.646599,30.71074,1481.3,0.8395812,19.84439,0.033
"3786","M","NO","Low",158.3,131.9,126,144.9,438.5,160.6,169.6,170.5,171.7,56.44,87.3,7.646653,31.20388,1467.806,0.8362536,19.84871,0.034
"3787","M","NO","Low",157.9,131.7,125.7,144.6,437,160.1,169,169.9,171.1,56.31,87.1,7.464526,31.37745,1456.115,0.8344125,19.85762,0.034
"3788","M","NO","Low",157.6,131.4,125.3,144.3,435.5,159.7,168.4,169.4,170.6,56.19,86.9,7.464844,31.55101,1451.028,0.8291228,19.86016,0.034
"3789","M","NO","Low",157.2,131.2,125,144,434,159.3,167.7,168.9,170.1,56.04,86.7,7.464792,31.08688,1438.688,0.8292406,19.86653,0.034
"3790","M","NO","Low",156.8,131,124.6,143.7,432.5,158.9,167.1,168.3,169.5,55.9,86.5,7.465173,31.0586,1429.212,0.8212076,19.87416,0.034
"3791","M","NO","Low",156.5,130.8,124.3,143.4,431,158.5,166.5,167.7,169.1,55.77,86.3,7.465058,31.0586,1425.125,0.8183478,19.87925,0.035
"3792","M","NO","Low",156.1,130.6,124,143.1,429.4,158.1,165.9,167.2,168.7,55.63,86.1,7.465312,30.71153,1418.404,0.8131642,19.88688,0.036
"3793","M","NO","Low",155.7,130.3,123.6,142.8,427.9,157.7,165.2,166.7,168.4,55.49,85.9,7.465259,30.85678,1408.849,0.8135582,19.89451,0.034
"3794","M","NO","Low",155.3,130.1,123.3,142.5,426.4,157.3,164.6,166.3,168,55.33,85.7,7.283191,30.75588,1402.141,0.804582,19.90087,0.034
"3795","M","NO","Low",155,129.9,123,142.2,424.9,156.9,164,166,167.6,55.17,85.5,7.283016,30.82929,1390.993,0.8013024,19.90647,0.037
"3796","M","NO","Low",154.6,129.7,122.6,141.9,423.4,156.5,163.4,165.6,167.1,55.03,85.3,7.10077,30.75588,1363.196,0.7875609,19.92504,0.034
"3797","M","NO","Low",154.2,129.4,122.3,141.6,421.8,156.1,162.8,165.2,166.6,54.88,85.1,7.282604,30.26437,1355.484,0.792683,19.92682,0.036
"3798","M","NO","Low",153.9,129.2,122,141.3,420.3,155.8,162.2,164.8,166.1,54.73,84.9,7.100248,30.51019,1350.854,0.7905629,19.93064,0.036
"3799","M","NO","Low",153.5,129,121.7,141,418.7,155.4,161.6,164.2,165.6,54.59,84.7,7.282069,30.26406,1327.419,0.7793284,19.94082,0.034
"3800","M","NO","Low",153.1,128.8,121.3,140.7,417.2,155,161,163.6,165,54.45,84.5,7.099774,30.33668,1318.228,0.7863922,19.94209,0.036
"3801","M","NO","Low",152.8,128.5,121,140.4,415.7,154.6,160.4,163,164.4,54.32,84.3,7.099895,30.19144,1315.524,0.784766,19.94336,0.034
"3802","M","NO","Low",152.4,128.3,120.7,140.1,414.1,154.2,159.8,162.5,164.1,54.19,84.1,7.099724,29.87273,1313.636,0.7803574,19.94972,0.035
"3803","M","NO","Low",152.1,128.1,120.4,139.8,412.6,153.8,159.2,162,163.7,54.07,83.9,7.099905,30.01795,1310.526,0.7796878,19.95354,0.034
"3804","M","NO","Low",151.7,127.9,120,139.5,411,153.4,158.7,161.6,163.2,53.96,83.7,6.917965,29.45395,1295.584,0.7674891,19.9655,0.035
"3805","M","NO","Low",151.3,127.6,119.7,139.2,409.5,153,158.1,161.2,162.7,53.85,83.5,6.918436,29.03446,1282.109,0.7712172,19.97313,0.039
"3806","M","NO","Low",151,127.4,119.4,138.9,407.9,152.7,157.5,160.7,162,53.74,83.3,7.100681,29.10705,1281.195,0.7650717,19.9744,0.035
"3807","M","NO","Low",150.6,127.2,119.1,138.6,406.4,152.3,156.9,160.3,161.5,53.64,83.1,7.100972,28.61475,1266.107,0.7616674,19.98713,0.036
"3808","M","NO","Low",150.3,127,118.8,138.3,404.8,151.9,156.4,159.7,161,53.54,82.9,7.100802,28.71558,1260.887,0.7533787,19.99094,0.035
"3809","M","NO","Low",149.9,126.7,118.5,138,403.3,151.5,155.8,159.2,160.5,53.43,82.7,6.918731,28.15108,1250.558,0.748288,19.9973,0.036
"3810","M","NO","Low",149.5,126.5,118.2,137.7,401.8,151.1,155.3,158.7,160,53.35,82.5,6.918623,28.32475,1242.684,0.7439339,20.00239,0.034
"3811","M","NO","Low",149.2,126.3,117.9,137.4,400.3,150.7,154.7,158.3,159.6,53.25,82.3,6.918446,28.32446,1238.524,0.7471439,20.00748,0.035
"3812","M","NO","Low",148.8,126,117.6,137.1,398.8,150.4,154.1,157.9,159.1,53.14,82.1,6.918387,28.07952,1229.735,0.7434294,20.01181,0.036
"3813","M","NO","Low",148.5,125.8,117.3,136.8,397.4,150,153.6,157.4,158.6,53.03,81.9,6.918104,27.83288,1214.628,0.7388658,20.0202,0.034
"3814","M","NO","Low",148.1,125.6,117,136.5,395.8,149.6,153,157,158.1,52.92,81.7,6.918221,27.90615,1218.387,0.7421225,20.01689,0.036
"3815","M","NO","Low",147.8,125.3,116.4,136.2,394.7,149.2,152.5,156.3,156.1,52.81,81.2,6.917975,29.48296,1204.39,0.7416276,20.01817,0.036
"3816","M","NO","Low",147.4,125,115.7,135.9,396.2,148.9,152,155.4,153.2,52.69,80.6,6.736095,30.22126,1189.463,0.7415287,20.02198,0.036
"3817","M","NO","Low",147,124.8,115.2,135.6,399.1,148.5,151.4,154.8,151.4,52.59,80.3,6.553714,29.97514,1172.46,0.7255803,20.03852,0.035
"3818","M","NO","Low",146.7,124.6,114.9,135.3,401.7,148.1,150.9,154.1,150,52.48,79.94,6.735866,29.72904,1150.555,0.7135014,20.05124,0.035
"3819","M","NO","Low",146.3,124.3,114.6,135,403.6,147.7,150.4,153.5,148.7,52.37,79.65,6.735751,29.58308,1136.169,0.7144269,20.05709,0.034
"3820","M","NO","Low",146,124.1,114.2,134.7,404.7,147.3,149.9,152.8,147.5,52.25,79.36,6.735866,29.7576,1131.302,0.7157046,20.05506,0.035
"3821","M","NO","Low",145.6,123.9,113.9,134.5,405.2,146.9,149.3,152.1,146.3,52.15,79.09,6.37172,29.51153,1125.448,0.7161024,20.05888,0.037
"3822","M","NO","Low",145.3,123.7,113.6,134.2,405.3,146.6,148.8,151.5,145.2,52.05,78.81,6.371892,29.26575,1123.363,0.7165939,20.06396,0.077
"3823","M","NO","Low",144.9,123.5,113.3,133.9,405,146.2,148.2,150.8,144.2,51.95,78.56,6.371992,29.3391,1115.6,0.7062852,20.0683,0.072
"5100","M","O","High",203.4,292.9,180.1,150,742.7,221.9,296.3,462.3,458.3,73.23,138.1,93.55567,12.21139,1259.247,3.455331,13.7819,5.47
"5101","M","O","High",204.7,293.9,181.4,150.5,743.5,223.1,298.3,467.8,459.7,73.49,138.8,89.17256,11.98074,1250.182,3.484508,14.05868,5.82
"5102","M","O","High",206.1,295,183,151.2,744.4,224.3,300.3,471.6,463.2,73.73,139.5,87.24139,11.5845,1176.803,3.473448,14.28841,6.42
"5103","M","O","High",207.4,296.2,184.7,152,745.5,225.5,302.3,473.8,466.6,74.01,140.1,84.26115,11.02314,1190.38,3.458179,14.51813,6.95
"5104","M","O","High",208.8,297.2,186,152.8,746.4,226.7,304.5,473.5,466.6,74.29,140.5,80.40169,10.39543,1158,3.299229,14.88291,5.58
"5105","M","O","High",210.1,298,187.1,153.7,747.1,227.9,306.5,470,465.1,74.55,141,76.01662,10.29721,1133.161,3.342398,15.15682,5.61
"5106","M","O","High",211.5,298.9,188.4,154.6,747.8,229.1,308.3,464.8,463.4,74.79,141.4,69.8741,10.03389,1165.346,3.363805,15.5115,5.22
"5107","M","O","High",212.8,299.9,189.6,155.5,748.8,230.3,310,460.1,461.2,75.03,141.9,66.36815,9.869337,1174.466,3.420807,15.71977,6.59
"5108","M","O","High",214.1,300.7,190.8,156.4,750,231.4,311.5,457.5,459.2,75.29,142.4,63.91151,10.56441,1250.439,3.525554,15.80015,4.9
"5109","M","O","High",215.5,301.4,191.7,157.3,750.4,232.6,313.2,457.1,457.7,75.56,142.7,63.3889,11.59111,1334.378,3.72895,15.76521,1.86
"5110","M","O","High",216.8,302.2,192.5,158.2,751.1,233.7,314.8,458.5,458,75.83,143.2,61.80877,12.3537,1296.271,3.763133,15.96338,1.23
"5111","M","O","High",218.1,302.9,193.2,159.1,752.3,234.8,316.4,461.1,460.4,76.06,143.6,66.20206,13.77869,1502.38,3.888788,15.7387,1.65
"5112","M","O","High",219.4,303.8,193.9,160,753.5,235.9,317.8,462.8,463.8,76.29,144.1,72.17339,13.18252,1644.861,3.873585,15.26663,1.89
"5113","M","O","High",220.7,304.6,194.8,160.9,754.7,237.1,319.3,466.6,465.1,76.53,144.5,69.01509,12.55394,1588.482,4.21393,15.42819,2.71
"5114","M","O","High",222,305.4,196,161.9,756.1,238.2,320.6,468,466.3,76.79,144.7,62.167,12.32278,1611.81,4.299425,15.68443,4.39
"5115","M","O","High",223.3,306.2,197.6,162.8,757.8,239.2,321.7,467.2,466.5,77.01,144.9,56.19886,12.1581,1593.072,4.205056,15.93561,5.28
"5116","M","O","High",224.6,306.9,199.2,163.7,759.6,240.3,322.7,464.5,466,77.22,145.1,52.16108,12.3909,1608.027,4.175491,16.08203,8.11
"5117","M","O","High",225.9,307.3,200.5,165,760.9,241.3,323.6,458.8,462.1,77.48,145.2,51.63668,11.8612,1541.786,4.105479,16.10475,8.35
"5118","M","O","High",227.1,307.3,201.5,166.3,761.7,242.3,324.4,452.7,457.8,77.72,145.1,51.98914,12.09386,1565.032,4.088087,16.05552,5.91
"5119","M","O","High",228.3,306.8,202,167.3,762.1,243.3,325,446.2,451.6,77.94,144.9,49.8826,11.92926,1546.661,4.044725,16.14893,4.5
"5120","M","O","High",229.5,305.9,202.1,168.2,762.1,244.2,325.5,440.4,443.4,78.19,144.7,51.465,11.20182,1407.219,3.989143,16.15271,3.07
"5121","M","O","High",230.7,304.8,201.8,169.1,761.7,245.1,325.8,434.5,435.9,78.44,144.4,52.51995,10.77151,1352.575,3.851236,16.10642,2.56
"5122","M","O","High",231.8,303.8,201.4,170,761.2,245.9,326,430.2,428.9,78.67,144.1,52.52192,10.7719,1341.821,3.5321,16.14767,2.67
"5123","M","O","High",232.9,302.8,201,170.8,762.3,246.7,326.6,426.5,424.3,78.86,143.8,53.40358,10.54099,1283.263,3.476583,16.1405,2.69
"5124","M","O","High",234,302.9,201.9,171.7,766.1,247.4,328.4,422.8,423.3,79.06,143.9,53.58138,10.37627,1287.702,3.672639,16.11904,2.14
"5125","M","O","High",235,304.4,204.1,172.5,770,248.1,330.3,420.4,431.7,79.28,144.4,53.40691,10.31043,1248.72,3.733921,16.16323,1.59
"5126","M","O","High",236,305.8,205.9,173.3,773.1,248.7,332.1,420.8,442.5,79.45,144.6,53.41118,10.24441,1201.532,3.745531,16.18048,1.59
"5127","M","O","High",237,306.7,207.7,174,775.4,249.3,333.5,421.3,445.7,79.61,144.6,52.18329,10.54341,1258.215,3.703032,16.25243,1.89
"5128","M","O","High",238,307.1,209.2,174.8,777,249.9,334.5,420.4,445.1,79.77,144.5,50.42955,10.47782,1328.464,3.685725,16.33489,1.87
"5129","M","O","High",238.9,307.3,210.5,175.5,778.3,250.5,335.2,418.4,440.9,79.92,144.3,50.78215,10.87592,1328.812,3.707922,16.28945,1.75
"5130","M","O","High",239.9,307.4,211.8,176.3,779.4,251,335.8,416.7,435.1,80,144,50.95976,10.4792,1355.742,3.694046,16.28566,2.74
"5131","M","O","High",240.8,307.6,213.1,177,780.6,251.4,336.6,415.6,429.8,80.1,143.8,49.7303,9.983646,1335.516,3.740047,16.37023,2.74
"5132","M","O","High",241.7,307.6,214.1,177.6,782,251.8,337.1,414.2,426.9,80.3,143.6,50.96272,9.421433,1225.236,4.531237,16.337,2.2
"5133","M","O","High",242.5,307.5,214.9,178.3,783.4,252.1,337.3,413.6,423.3,80.4,143.5,53.59812,8.561559,1192.111,4.884109,16.22129,1.91
"5134","M","O","High",243.4,307.5,215.6,179,784.9,252.5,337.5,413.6,420.5,80.5,143.5,53.42451,8.562099,1261.087,4.949736,16.1973,1.9
"5135","M","O","High",244.2,307.5,216.3,179.6,786.4,252.7,337.6,413.5,418.4,80.6,143.4,52.54633,8.794286,1316.419,4.951996,16.24359,1.17
"5136","M","O","High",245,307.5,216.8,180.2,787.6,253,337.5,413.6,417,80.7,143.4,50.96658,8.795064,1417.769,4.948676,16.29702,0.819
"5137","M","O","High",245.7,307.5,217.1,180.8,788.7,253.2,337.3,414.1,416.7,80.8,143.4,51.66986,8.728889,1477.579,4.9503,16.27894,1.34
"5138","M","O","High",246.4,307.4,217.4,181.4,789.9,253.4,337,414.8,416.4,80.9,143.3,51.32097,8.796254,1467.68,4.958121,16.37276,1.76
"5139","M","O","High",247.1,307.2,217.7,182,791,253.5,336.4,414.9,416.6,81,143.3,45.87384,8.631478,1050.872,4.936888,16.91805,0.993
"5140","M","O","High",247.8,306.7,217.7,182.6,791.8,253.7,335.7,414.6,415.5,81,143.3,47.63387,8.962723,1095.94,4.89632,16.74891,0.889
"5141","M","O","High",248.5,306.2,217.5,183.1,792.4,253.8,334.7,413,414,81.1,143.1,48.16104,9.162697,1082.706,4.797519,16.71819,0.998
"5142","M","O","High",249.1,305.6,217.2,183.7,792.9,253.9,333.7,412.4,412.1,81.2,142.9,48.33904,8.766065,1044.554,4.714312,16.72829,0.849
"5143","M","O","High",249.7,305,216.8,184.2,793.6,254,332.7,411.6,410.7,81.3,142.8,48.69284,8.534723,987.6155,4.65302,16.77625,1.38
"5144","M","O","High",250.2,304.3,216.4,184.7,794.3,254.1,331.6,409.4,408.7,81.4,142.7,49.04679,7.97275,804.1808,4.593357,16.98831,1.12
"5145","M","O","High",250.8,303.6,216.1,185.1,794.7,254.2,330.5,408.7,406.6,81.4,142.6,48.87325,8.535898,1076.23,4.557823,16.92772,1.24
"5146","M","O","High",251.3,303.1,215.9,185.6,795.2,254.2,329.3,410.8,404.4,81.4,142.6,49.05173,8.304528,1058.932,4.540293,16.90374,1.06
"5147","M","O","High",251.8,302.7,215.9,186,795.2,254.3,328,413.8,402.1,81.4,142.6,50.1086,8.00668,969.2374,4.535955,16.86461,1.01
"5148","M","O","High",252.3,302.2,215.9,186.4,794.9,254.3,326.8,416.7,399.8,81.3,142.6,50.98961,8.007194,981.7575,4.518314,16.76237,1.51
"5149","M","O","High",252.7,301.6,215.7,186.8,794.6,254.4,325.6,418,397.3,81.3,142.6,53.45286,8.07414,1023.118,4.425008,16.49436,1.54
"5150","M","O","High",253.2,301.2,215.6,187.2,794.4,254.4,324.5,418.1,394.3,81.3,142.5,53.80642,7.842942,918.9112,4.335501,16.47711,1.25
"5151","M","O","High",253.6,300.8,215.5,187.6,794.3,254.4,323.5,417.2,391,81.3,142.4,56.09668,7.611612,850.5081,4.223806,16.32943,1.41
"5152","M","O","High",254,300.2,215.5,188.1,793.8,254.4,323.5,413,385.9,81.3,142.1,56.44968,7.942809,869.3522,4.114386,16.32312,1.35
"5153","M","O","High",254.3,299.9,215.8,188.5,792.1,254.4,323.8,405.2,382.6,81.4,141.9,60.6725,10.5287,1396.081,4.030616,15.8418,1.06
"5154","M","O","High",254.6,300.1,216.1,188.9,790,254.3,324,397.1,381.1,81.3,141.9,61.19954,11.15964,1534.652,3.936325,15.65878,1.13
"5155","M","O","High",254.9,300.2,216.1,189.2,788.1,254.3,324,389.2,380,81.3,141.8,59.09093,10.99478,1547.832,3.879618,15.7484,1.09
"5156","M","O","High",255.2,300.2,216,189.5,786.3,254.2,323.7,382.8,379.1,81.4,141.8,57.68421,9.668478,1434.172,3.787185,15.80899,0.934
"5157","M","O","High",255.5,299.6,215.5,189.8,784.2,254.1,323,379.4,379.3,81.4,141.6,56.45623,9.105828,1376.092,3.712327,15.88346,3.72
"5158","M","O","High",255.7,298.7,214.6,190.1,781.5,254,321.8,375.6,378.4,81.4,141.5,55.75257,8.410073,1292.069,3.650267,15.93142,7.43
"5159","M","O","High",255.9,298.1,213.9,190.3,779.5,253.9,320.2,372.1,377.7,81.4,141.4,54.17278,8.24502,1294.225,3.58268,15.97014,6.05
"5160","M","O","High",256.1,297.6,213.4,190.6,777.8,253.8,318.5,370.1,379.7,81.4,141.4,52.06367,7.946896,1224.401,3.528672,16.04587,6.25
"5161","M","O","High",256.3,297.4,213.1,190.8,776.2,253.7,317,368.4,382.7,81.3,141.4,49.07747,8.179497,1239.165,3.50654,16.16956,4.8
"5162","M","O","High",256.5,297.5,213,191,775.1,253.6,315.8,367.7,386.8,81.4,141.6,45.73728,9.971282,1255.275,3.476668,16.50782,2.93
"5163","M","O","High",256.6,297.7,213.2,191.2,774.6,253.5,314.6,369.7,391.4,81.4,141.8,45.21307,13.99038,1628.65,3.42486,16.49141,3.84
"5164","M","O","High",256.8,298.2,213.7,191.4,773.8,253.4,313.4,372.1,397.2,81.4,142.1,47.14954,11.7311,1496.101,3.384511,16.27054,4.56
"5165","M","O","High",256.9,298.8,214.3,191.6,773.5,253.3,312.5,375,403.4,81.4,142.5,49.08704,9.773041,1250.628,3.358495,16.26296,3.46
"5166","M","O","High",257,299.9,214.9,191.8,772.6,253.2,312,372.3,415.5,81.5,143.3,49.61588,8.911153,1124.239,3.359137,16.28821,4.48
"5167","M","O","High",257.2,301.6,215.5,192,770.6,253.1,311.6,366.4,424.9,81.5,144,49.26544,8.746152,1085.46,3.341116,16.3551,4.35
"5168","M","O","High",257.3,302.9,216,192.2,768.7,253,311.2,361.1,428.4,81.5,144.5,48.91538,8.581227,1076.564,3.329696,16.41947,2.31
"5169","M","O","High",257.5,303.9,216.4,192.4,767,253,310.8,357,429,81.5,144.9,50.32449,8.117268,1009.153,3.330114,16.41695,1.08
